ID number,Both lab,# Country/project,Training,Category,"A (MY FS), B (MY O), C (ST)",A1_DonorName,A2_Agency,A3_DonorCat,Program,A4_Project,A5_Statement,A6_Keywords,A7_ImplOrg,A8_ImplCat,A9_ANGOLA,A9_BENIN,A9_BOTSWANA,A9_BURKINA FASO,A9_BURUNDI,A9_CABO VERDE,A9_CAMEROON,A9_CAR,A9_CHAD,A9_COMOROS,A9_CONGO,A9_COTE D'IVOIRE,A9_DRC,A9_DJIBOUTI,A9_EQ GUINEA,A9_ERITREA,A9_ETHIOPIA,A9_GABON,A9_GAMBIA,A9_GHANA,A9_GUINEA,A9_GUINEA-BISSAU,A9_KENYA,A9_LESOTHO,A9_LIBERIA,A9_MADAGASCAR,A9_MALAWI,A9_MALI,A9_MAURITANIA,A9_MAURITIUS,A9_MOZAMBIQUE,A9_NAMIBIA,A9_NIGER,A9_NIGERIA,A9_RWANDA,A9_SAO TOME AND PRINCIPE,A9_SENEGAL,A9_SEYCHELLES,A9_SIERRA LEONE,A9_SOMALIA,A9_SOUTH AFRICA,A9_SOUTH SUDAN,A9_SUDAN,A9_SWAZILAND,A9_TOGO,A9_UGANDA,A9_TANZANIA,A9_ZAMBIA,A9_ZIMBABWE,A9a_Level ,A10_REC,A10_REC2,A11_YearInit,A12_YearEnd,A13_TimeFrame,A14_LimitedRequest,A15_OtherCharacteristics,B1_Project focus,B2_Purpose_P,B3_Purpose_S,B4_Activity_1,B4_Activity_2,B4_Activity_3,B4_Activity_4,B4_Activity_5,B4_Activity_6,B4_Activity_7,B4_Activity_8,B4_Activity_9,B4_Activity_10,B4_Activity_11,B4_Activity_12,B4_Activity_13,B4_Activity_14,B4_Activity_15,B4_Activity_16,B4_Activity_17,B5_MarketFocus,B6_InformalMarkets,C1_HazardCat_Mycotoxins,C1_HazardCat_Microbiological,C1_HazardCat_NatChemical,C1_HazardCat_ManChem,C1_HazardCat_Unspecified,C2_HazardName,C3_CommodityCat_1 ,C3_CommodityCat_2,C3_CommodityCat_3,C3_CommodityCat_4,C3_CommodityCat_5,C3_CommodityCat_6,C3_CommodityCat_7,C3_CommodityCat_8,C3_CommodityCat_9,C3_CommodityCat_10,C3_CommodityCat_11Unspecified,C4_CommodityName,C5_ValueChain,D1_VCParticipantsNames,D2_VCPart_1,D2_VCPart_2,D2_VCPart_3,D2_VCPart_4,D2_VCPart_5,D2_VCPart_6,D2_VCPart_9,D3_DonorPartNames,D4_DonorP_1,D4_DonorP_2,D4_DonorP_3,D4_DonorP_4,D4_DonorP_5,D4_DonorP_6,D4_DonorP_7,D4_DonorP_8,D4_DonorP_9,D5_Non-DonorPartNames,D6_Non-DonorP_1,D6_Non-DonorP_2,D6_Non-DonorP_3,D6_Non-DonorP_4,D6_Non-DonorP_5,D6_Non-DonorP_6,D6_Non-DonorP_7,D6_Non-DonorP_9,E1_Total_Budget,E2_FSBudget,E3_BudgetCat,Running in 2010,Running in 2011,Running in 2012,Running in 2013,Running in 2014,Running in 2015,Running in 2016,Running in 2017,Long-term project,Short-term project/TA
WHO-13,1,1,1,1,C,United Nations,WHO,1,,Training: WHO Global Food Infections Network training course in laboratory-based foodborne disease surveillance for microbiologists and epidemiologists from southern Africa,WHO Global Food Infections Network training course in laboratory-based foodborne disease surveillance for microbiologists and epidemiologists from southern Africa,laboratory; surveillance; epidemiology,AFRO/WHO+GFN,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,9,9,2011,2011,3,9,5,1,1,9,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,9,0,0,0,0,1,unspecified,0,0,0,0,0,0,0,0,0,0,1,unspecified,unspecified,.,0,0,0,0,0,0,1,.,0,0,0,0,0,0,0,0,1,.,0,0,0,0,0,0,0,1,.,.,,0,1,0,0,0,0,0,0,0,1
WHO-14,1,4,1,1,C,United Nations,WHO,1,,Training: Global Food infections Network (GFN) Level III Foodborne Infections Network training course on laboratory-based foodborne disease surveillance for Indian Ocean Island States ,Global Food infections Network (GFN) Level III Foodborne Infections Network training course on laboratory-based foodborne disease surveillance for Indian Ocean Island States ,,WHO,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,9,9,2012,2012,2,9,5,1,1,9,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,9,0,0,0,0,1,unspecified,0,0,0,0,0,0,0,0,0,0,1,unspecified,unspecified,.,0,0,0,0,0,0,1,.,0,0,0,0,0,0,0,0,1,.,0,0,0,0,0,0,0,1,.,.,,0,0,1,0,0,0,0,0,0,1
WHO-15,0,8,0,1,C,United Nations,WHO,1,,Technical support for the Better Training for Safer Food Initiative and the UEMOA project on harmonization of food hygiene regulations ,Technical support for the Better Training for Safer Food Initiative and the UEMOA project on harmonization of food hygiene regulations ,hygiene; harmonization,WHO,7,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,5,9,2012,2012,.,.,5,1,4,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,unspecified,0,0,0,0,0,0,0,0,0,0,1,unspecified,unspecified,.,0,0,0,0,0,0,1,.,0,0,0,0,0,0,0,0,1,government,1,0,0,0,0,0,0,0,.,.,,0,0,1,0,0,0,0,0,0,1
WHO-16,1,4,1,1,C,United Nations,WHO,1,,"Training: WHO Global Food Infections Network Level III training course in laboratory-based foodborne disease surveillance for microbiologists and epidemiologists for Indian Ocean island States; Comoros, Madagascar, Mauritius and Seychelles","WHO Global Food Infections Network Level III training course in laboratory-based foodborne disease surveillance for microbiologists and epidemiologists for Indian Ocean island States; Comoros, Madagascar, Mauritius and Seychelles",laboratory; surveillance; epidemiology,AFRO/WHO+GFN,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,9,9,2012,2012,1,9,5,1,1,9,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,9,0,0,0,0,1,unspecified,0,0,0,0,0,0,0,0,0,0,1,unspecified,unspecified,.,0,0,0,0,0,0,1,.,0,0,0,0,0,0,0,0,1,.,0,0,0,0,0,0,0,1,.,.,,0,0,1,0,0,0,0,0,0,1
WHO-17,1,1,1,1,C,United Nations,WHO,1,,Training: Global Food infections Network (GFN) Levels I and II Foodborne Infections Network training course on laboratory-based foodborne disease surveillance for West African countries ,Global Food infections Network (GFN) Levels I and II Foodborne Infections Network training course on laboratory-based foodborne disease surveillance for West African countries ,,WHO,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,9,2013,2013,1,9,5,1,1,9,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,9,0,0,0,0,1,unspecified,0,0,0,0,0,0,0,0,0,0,1,unspecified,unspecified,.,0,0,0,0,0,0,1,.,0,0,0,0,0,0,0,0,1,.,0,0,0,0,0,0,0,1,.,.,,0,0,0,1,0,0,0,0,0,1
WHO-18,0,1,1,1,C,United Nations,WHO,1,,Workshop: National workshop on nutritional care and food hygiene for people living with HIV/AIDS ,National workshop on nutritional care and food hygiene for people living with HIV/AIDS ,hygiene,WHO,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,9,2013,2013,2,9,3,1,1,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,9,0,1,0,0,0,microbiological,0,0,0,0,0,0,0,0,0,0,1,unspecified,unspecified,.,0,0,0,0,0,0,1,.,0,0,0,0,0,0,0,0,1,.,0,0,0,0,0,0,0,1,.,.,,0,0,0,1,0,0,0,0,0,1
WHO-19,0,1,1,1,C,United Nations,WHO,1,,Workshop: Sub-regional workshop on management of acute malnutrition including food hygiene ,Sub-regional workshop on management of acute malnutrition including food hygiene ,nutrition; hygiene,WHO,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,9,2013,2013,1,9,2,1,4,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,9,0,1,0,0,0,microbiological,0,0,0,0,0,0,0,0,0,0,1,unspecified,unspecified,.,0,0,0,0,0,0,1,.,0,0,0,0,0,0,0,0,1,government,1,0,0,0,0,0,0,0,.,.,,0,0,0,1,0,0,0,0,0,1
WHO-2,0,2,0,1,A,United Nations,WHO,1,,Project: Support for drafting of bills on food safety ,Support drafting of bills on food safety ,policy; national,WHO/AFRO ,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,9,2010,2011,.,.,.,1,4,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,1,unspecified,0,0,0,0,0,0,0,0,0,0,1,unspecified,unspecified,.,0,0,0,0,0,0,1,.,0,0,0,0,0,0,0,0,1,"Governments of the Gambia, Namibia",1,0,0,0,0,0,0,0,.,.,,1,1,0,0,0,0,0,0,1,0
WHO-20,0,1,1,1,C,United Nations,WHO,1,,Workshop: Sub-regional workshop on the Nutrition Friendly Schools Initiative ,Sub-regional workshop on the Nutrition Friendly Schools Initiative ,school; nutrition,WHO,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,9,2013,2013,1,9,2,1,4,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,1,unspecified,0,0,0,0,0,0,0,0,0,0,1,unspecified,unspecified,.,0,0,0,0,0,0,1,.,0,0,0,0,0,0,0,0,1,Helen Keller International,1,0,1,0,0,0,0,0,.,.,,0,0,0,1,0,0,0,0,0,1
WHO-21,0,1,0,1,C,United Nations,WHO,1,,Project: Support for the elaboration of national food safety action plans ,Support for the elaboration of national food safety action plans ,national; strategy,WHO,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,9,2013,2013,.,.,.,1,4,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,1,unspecified,0,0,0,0,0,0,0,0,0,0,1,unspecified,unspecified,.,0,0,0,0,0,0,1,.,0,0,0,0,0,0,0,0,1,government,1,0,0,0,0,0,0,0,.,.,,0,0,0,1,0,0,0,0,0,1
WHO-22,1,1,1,1,C,United Nations,WHO,1,,Project: Support to strengthen laboratory diagnostic capacity,Support to strengthen laboratory diagnostic capacity,laboratory; diagnostic,WHO,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,9,2013,2013,.,.,.,1,4,9,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,9,0,0,0,0,1,unspecified,0,0,0,0,0,0,0,0,0,0,1,unspecified,unspecified,.,0,0,0,0,0,0,1,.,0,0,0,0,0,0,0,0,1,Government of Mauritania,1,0,0,0,0,0,0,0,.,.,,0,0,0,1,0,0,0,0,0,1
WHO-23,1,1,1,1,C,United Nations,WHO,1,,Training: WHO Global Food Infections Network refresher training course of laboratory-based foodborne disease surveillance for microbiologists and epidemiologists from West Africa and selected Central African countries ,WHO Global Food Infections Network refresher training course of laboratory-based foodborne disease surveillance for microbiologists and epidemiologists from West Africa and selected Central African countries ,laboratory; surveillance; epidemiology,AFRO/WHO+GFN,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,9,2013,2013,2,9,5,1,1,9,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,9,0,0,0,0,1,unspecified,0,0,0,0,0,0,0,0,0,0,1,unspecified,unspecified,.,0,0,0,0,0,0,1,.,0,0,0,0,0,0,0,0,1,.,0,0,0,0,0,0,0,1,.,.,,0,0,0,1,0,0,0,0,0,1
WHO-24,1,1,1,1,C,United Nations,WHO,1,,Training: WHO Global Foodborne Infections Network and Pulsenet training course on laboratory based foodborne disease surveillance for microbiologists and epidemiologists from Southern Africa ,WHO Global Foodborne Infections Network and Pulsenet training course on laboratory based foodborne disease surveillance for microbiologists and epidemiologists from Southern Africa ,laboratory; surveillance; epidemiology,AFRO/WHO+GFN,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,9,9,2013,2013,1,9,5,1,1,9,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,9,0,0,0,0,1,unspecified,0,0,0,0,0,0,0,0,0,0,1,unspecified,unspecified,.,0,0,0,0,0,0,1,.,0,0,0,0,0,0,0,0,1,.,0,0,0,0,0,0,0,1,.,.,,0,0,0,1,0,0,0,0,0,1
WHO-25,0,2,0,1,A,United Nations,WHO,1,,Project: Nutrition landscape analysis including inclusion of food hygiene in the landscape analysis tools ,Nutrition landscape analysis including inclusion of food hygiene in the landscape analysis tools ,hygiene; nutrition,WHO,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,9,2014,2015,.,.,.,1,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,microbiological,0,0,0,0,0,0,0,0,0,0,1,unspecified,unspecified,.,0,0,0,0,0,0,1,.,0,0,0,0,0,0,0,0,1,"Governments of Mali, Guinea",1,0,0,0,0,0,0,0,.,.,,0,0,0,0,1,1,0,0,1,0
WHO-26,0,2,1,1,A,United Nations,WHO,1,,Project: Promote nutrition and food hygiene through the nutrition friendly schools initiative ,Ongoing project to promote nutrition and food hygiene through the nutrition friendly schools initiative ,hygiene; school; nutrition,WHO/AFRO,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,9,2014,2016,.,.,.,1,4,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2,0,1,0,0,0,microbiological,0,0,0,0,0,0,0,0,0,0,1,unspecified,unspecified,consumers,0,0,0,0,1,0,0,.,0,0,0,0,0,0,0,0,1,Government of Burkina Faso; University of Montreal; Hellen Keller International (HKI),1,1,1,0,0,0,0,0,.,.,,0,0,0,0,1,1,1,0,1,0
WHO-27,0,1,1,1,C,United Nations,WHO,1,,Project: Organized a series of trainings of food inspectors on risk-based food inspection,Organized a series of trainings of food inspectors on risk based food inspection,inspection; risk-based,WHO/AFRO,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,9,9,2014,2014,.,.,.,1,4,9,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,unspecified,0,0,0,0,0,0,0,0,0,0,1,unspecified,unspecified,.,0,0,0,0,0,0,1,WHO GFN ,1,0,0,0,0,0,0,0,0,Government of Togo,1,0,0,0,0,0,0,0,.,.,,0,0,0,0,1,0,0,0,0,1
WHO-28,0,1,0,1,C,United Nations,WHO,1,,Project: Support for the strengthening of the National Codex Committee,Support for the strengthening of the National Codex Committee.,Codex; national; standards,WHO,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,9,2014,2014,.,.,.,1,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,1,unspecified,0,0,0,0,0,0,0,0,0,0,1,unspecified,unspecified,.,0,0,0,0,0,0,1,.,0,0,0,0,0,0,0,0,1,Government of Benin,1,0,0,0,0,0,0,0,.,.,,0,0,0,0,1,0,0,0,0,1
WHO-29,0,3,0,1,A,United Nations,WHO,1,,Project: Technical assistance in the review of national malnutrition/food hygiene protocols  ,Technical assistance in the review of national protocols on the management of acute malnutrition and/or strategy for the prevention of chronic malnutrition and integration of food hygiene ,national; nutrition; hygiene,WHO,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,9,9,2014,2016,.,.,.,1,4,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,1,0,0,0,microbiological,0,0,0,0,0,0,0,0,0,0,1,unspecified,unspecified,.,0,0,0,0,0,0,1,.,0,0,0,0,0,0,0,0,1,"Governments of Burkina Faso, Niger, Uganda",1,0,0,0,0,0,0,0,.,.,,0,0,0,0,1,1,1,0,1,0
WHO-3,1,1,1,1,C,United Nations,WHO,1,,Training: WHO Global Food Infections Network Level III training course in laboratory-based foodborne disease surveillance for microbiologists and epidemiologists from East and West Africa ,WHO Global Food Infections Network Level III training course in laboratory-based foodborne disease surveillance for microbiologists and epidemiologists from East and West Africa ,laboratory; surveillance; epidemiology,AFRO/WHO+GFN,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,9,2010,2010,2,9,5,1,1,9,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,9,0,0,0,0,1,unspecified,0,0,0,0,0,0,0,0,0,0,1,unspecified,unspecified,.,0,0,0,0,0,0,1,.,0,0,0,0,0,0,0,0,1,.,0,0,0,0,0,0,0,1,.,., ,1,0,0,0,0,0,0,0,0,1
WHO-30,1,1,1,1,C,United Nations,WHO,1,,Workshop: Integrated Surveillance of Foodborne Diseases and Antimicrobial Resistance ,Workshop: Integrated Surveillance of Foodborne Diseases and Antimicrobial Resistance ,surveillance; AMR,WHO,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,9,2014,2014,1,9,2,1,1,9,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,9,0,0,0,0,1,unspecified,0,0,0,0,0,0,0,0,0,0,1,unspecified,unspecified,.,0,0,0,0,0,0,1,.,0,0,0,0,0,0,0,0,1,.,0,0,0,0,0,0,0,1,.,.,,0,0,0,0,1,0,0,0,0,1
WHO-31,0,1,1,1,C,United Nations,WHO,1,,"Expert food safety consultation meeting (SFFA, Codex)",Consultation: Expert food safety consultation meeting to finalize four guidelines on HACCP-risk based Safer Food For All (SFFA) and report on the Status of National Codex Activities in AFRO Member States ,HACCP; Codex,WHO,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,9,9,2015,2015,2,9,9,1,4,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,1,unspecified,0,0,0,0,0,0,0,0,0,0,1,unspecified,unspecified,.,0,0,0,0,0,0,1,.,0,0,0,0,0,0,0,0,1,government,1,0,0,0,0,0,0,0,.,.,,0,0,0,0,0,1,0,0,0,1
WHO-32,0,1,0,1,C,United Nations,WHO,1,,Project: Elaboration of food inspection guide ,Elaboration of food inspection guide ,inspection; national,WHO,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,9,9,2015,2015,.,.,.,1,4,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,unspecified,0,0,0,0,0,0,0,0,0,0,1,unspecified,unspecified,.,0,0,0,0,0,0,1,.,0,0,0,0,0,0,0,0,1,Government of Togo,1,0,0,0,0,0,0,0,.,.,,0,0,0,0,0,1,0,0,0,1
WHO-33,0,1,0,1,C,United Nations,WHO,1,,Project: Elaboration of national food safety policy implementation strategy ,Elaboration of national food safety policy implementation strategy ,policy; national,WHO,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,9,9,2015,2015,.,.,.,1,4,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,unspecified,0,0,0,0,0,0,0,0,0,0,1,unspecified,unspecified,.,0,0,0,0,0,0,1,.,0,0,0,0,0,0,0,0,1,Government of Tanzania,1,0,0,0,0,0,0,0,.,.,,0,0,0,0,0,1,0,0,0,1
WHO-34,0,7,0,1,A,United Nations,WHO,1,,Foodborne disease surveillance and antimicrobial resistance (pilots),Pilot initiatives on foodborne disease surveillance and antimicrobial resistance. ,surveillance; AMR,WHO,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,9,9,2015,.,.,.,.,1,1,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,bacteria (AMR),0,0,0,0,0,0,0,0,0,0,1,unspecified,unspecified,.,0,0,0,0,0,0,1,WHO GFN; WHO AGISAR,1,0,0,0,0,0,0,0,0,government,1,0,0,0,0,0,0,0,.,.,,0,0,0,0,0,1,1,1,1,0
WHO-35,0,2,1,1,A,United Nations,WHO,1,,Project: Healthy Food Market Pilot Initiatives,"Pilot projects to  improve the safety and nutritional quality of foods sold in urban markets-- to coordinate efforts of all stakeholders to achieve incremental, but sustainable improvements in food markets (improvements to the physical infrastructure as well as behavioural changes by various market participants)",markets; street food; urban; hygiene; stakeholders,WHO/AFRO ,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,9,9,2015,2016,.,.,.,1,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,"microbiological (viruses, parasites, bacteria), toxins, pesticides, industrial chemicals, metals",1,0,1,1,1,1,1,0,0,0,0,"fruits, vegetables, grains, tubers, meats, poultry, fish, dairy","fruits, vegetables, grains, tubers, meats, poultry, fish, dairy for human consumption",producers; market vendors; consumers,1,0,0,1,1,0,0,FAO,1,0,0,0,0,0,0,0,0,"Governments of Congo, Togo",1,0,0,0,0,0,0,0,.,.,,0,0,0,0,0,1,1,0,1,0
WHO-36,0,1,0,1,A,United Nations,WHO,1,,Project: Integration of foodborne disease indicators into the Integrated Disease Surveillance Response (IDSR) system,Project: Integration of foodborne disease indicators into the Integrated Disease Surveillance Response (IDSR) system,surveillance,WHO,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,9,9,2015,.,.,.,.,1,1,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,1,unspecified,0,0,0,0,0,0,0,0,0,0,1,unspecified,unspecified,.,0,0,0,0,0,0,1,.,0,0,0,0,0,0,0,0,1,government,1,0,0,0,0,0,0,0,.,.,,0,0,0,0,0,1,1,1,1,0
WHO-37,0,1,0,1,C,United Nations,WHO,1,,Meeting: Regional Food safety Meeting with the involvement of CCAFRICA to develop a roadmap for roll-out of Codex HACCP risk-based Safer food For All (SFFA) and an integrated and coordinated Food Safety Management system ,Regional Food safety Meeting with the involvement of CCAFRICA to develop a roadmap for roll-out of Codex HACCP risk-based Safer food For All (SFFA) and an integrated and coordinated Food Safety Management system ,Codex; HACCP; management,WHO,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,9,9,2015,2015,1,9,2,1,4,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,1,unspecified,0,0,0,0,0,0,0,0,0,0,1,unspecified,unspecified,.,0,0,0,0,0,0,1,.,0,0,0,0,0,0,0,0,1,government,1,0,0,0,0,0,0,0,.,.,.,0,0,0,0,0,1,0,0,0,1
WHO-38,0,1,0,1,A,United Nations,WHO,1,,Project: Support in the drafting of national food safety strategic plan ,Support in the drafting of national food safety strategic plan ,national; strategy,WHO,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,9,2015,2016,.,.,.,1,4,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,unspecified,0,0,0,0,0,0,0,0,0,0,1,unspecified,unspecified,.,0,0,0,0,0,0,1,.,0,0,0,0,0,0,0,0,1,Government of Ghana,1,0,0,0,0,0,0,0,.,.,,0,0,0,0,0,1,1,0,1,0
WHO-39,0,1,0,1,C,United Nations,WHO,1,,Support in the strengthening of food inspection services ,Support in the strengthening of food inspection services ,inspection,WHO,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,9,2015,2015,.,.,.,1,4,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,unspecified,0,0,0,0,0,0,0,0,0,0,1,unspecified,unspecified,.,0,0,0,0,0,0,1,.,0,0,0,0,0,0,0,0,1,Government of Niger,1,0,0,0,0,0,0,0,.,.,,0,0,0,0,0,1,0,0,0,1
